quote_date,description,item_id,price,item_name
1995-05-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.70985913,Sugar
1995-06-01,BUTTER-HOME PRODUCED-250G,211301,0.7865672,Butter
1995-06-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.18,Eggs
1995-06-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6084772,Flour
1995-06-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.92316043,Milk
1995-06-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7227103,Sugar
1995-07-01,BUTTER-HOME PRODUCED-250G,211301,0.8028358,Butter
1995-07-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.1359884,Eggs
1995-07-01,FLOUR-SELF-RAISING-1.5KG,210201,0.617,Flour
1995-07-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.91934276,Milk
1995-07-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7208257,Sugar
1995-08-01,BUTTER-HOME PRODUCED-250G,211301,0.80285,Butter
1995-08-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.1535754,Eggs
1995-08-01,FLOUR-SELF-RAISING-1.5KG,210201,0.61560607,Flour
1995-08-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.91693395,Milk
1995-08-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.72064215,Sugar
1995-09-01,BUTTER-HOME PRODUCED-250G,211301,0.8161225,Butter
1995-09-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.1527741,Eggs
1995-09-01,FLOUR-SELF-RAISING-1.5KG,210201,0.61668396,Flour
1995-09-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.90800947,Milk
1995-09-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7189908,Sugar
1995-10-01,BUTTER-HOME PRODUCED-250G,211301,0.81865674,Butter
1995-10-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.1764935,Eggs
1995-10-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6063184,Flour
1995-10-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.90210426,Milk
1995-10-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7229302,Sugar
1995-11-01,BUTTER-HOME PRODUCED-250G,211301,0.8273869,Butter
1995-11-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.1831214,Eggs
1995-11-01,FLOUR-SELF-RAISING-1.5KG,210201,0.60783917,Flour
1995-11-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.89756685,Milk
1995-11-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.72504675,Sugar
1995-12-01,BUTTER-HOME PRODUCED-250G,211301,0.8248276,Butter
1995-12-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.2359749,Eggs
1995-12-01,FLOUR-SELF-RAISING-1.5KG,210201,0.61284316,Flour
1995-12-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9102617,Milk
1995-12-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7240359,Sugar
1996-01-01,BUTTER-HOME PRODUCED-250G,211301,0.82575,Butter
1996-01-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.2151852,Eggs
1996-01-01,FLOUR-SELF-RAISING-1.5KG,210201,0.61049503,Flour
1996-01-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.90870184,Milk
1996-01-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7247511,Sugar
1996-02-01,BUTTER-HOME PRODUCED-250G,211301,0.8298942,Butter
1996-02-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.2315437,Eggs
1996-02-01,FLOUR-SELF-RAISING-1.5KG,210201,0.61459017,Flour
1996-02-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.90676326,Milk
1996-02-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.73,Sugar
1996-03-01,BUTTER-HOME PRODUCED-250G,211301,0.8316754,Butter
1996-03-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3032895,Eggs
1996-03-01,FLOUR-SELF-RAISING-1.5KG,210201,0.619893,Flour
1996-03-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9638679,Milk
1996-03-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7413943,Sugar
1996-04-01,BUTTER-HOME PRODUCED-250G,211301,0.8344279,Butter
1996-04-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3128188,Eggs
1996-04-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6154497,Flour
1996-04-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.95334905,Milk
1996-04-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7592754,Sugar
1996-05-01,BUTTER-HOME PRODUCED-250G,211301,0.83590907,Butter
1996-05-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3263842,Eggs
1996-05-01,FLOUR-SELF-RAISING-1.5KG,210201,0.610203,Flour
1996-05-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.95107985,Milk
1996-05-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7623502,Sugar
1996-06-01,BUTTER-HOME PRODUCED-250G,211301,0.832266,Butter
1996-06-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3202976,Eggs
1996-06-01,FLOUR-SELF-RAISING-1.5KG,210201,0.62448454,Flour
1996-06-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9521182,Milk
1996-06-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7617619,Sugar
1996-07-01,BUTTER-HOME PRODUCED-250G,211301,0.83771574,Butter
1996-07-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3525968,Eggs
1996-07-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6195361,Flour
1996-07-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.96474415,Milk
1996-07-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7652511,Sugar
1996-08-01,BUTTER-HOME PRODUCED-250G,211301,0.83070177,Butter
1996-08-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3551875,Eggs
1996-08-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6189634,Flour
1996-08-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.94932956,Milk
1996-08-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.76849467,Sugar
1996-09-01,BUTTER-HOME PRODUCED-250G,211301,0.8330409,Butter
1996-09-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.340368,Eggs
1996-09-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6143949,Flour
1996-09-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9459459,Milk
1996-09-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.76434785,Sugar
1996-10-01,BUTTER-HOME PRODUCED-250G,211301,0.8338953,Butter
1996-10-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.352303,Eggs
1996-10-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6032075,Flour
1996-10-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.943172,Milk
1996-10-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.76711226,Sugar
1996-11-01,BUTTER-HOME PRODUCED-250G,211301,0.8365698,Butter
1996-11-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3770252,Eggs
1996-11-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6084906,Flour
1996-11-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9430055,Milk
1996-11-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7630688,Sugar
1996-12-01,BUTTER-HOME PRODUCED-250G,211301,0.8341954,Butter
1996-12-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3803636,Eggs
1996-12-01,FLOUR-SELF-RAISING-1.5KG,210201,0.61684847,Flour
1996-12-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.94171125,Milk
1996-12-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7602128,Sugar
1997-01-01,BUTTER-HOME PRODUCED-250G,211301,0.8456141,Butter
1997-01-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3706976,Eggs
1997-01-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6269512,Flour
1997-01-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.93748635,Milk
1997-01-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7609896,Sugar
1997-02-01,BUTTER-HOME PRODUCED-250G,211301,0.84754485,Butter
1997-02-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3666875,Eggs
1997-02-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6268023,Flour
1997-02-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.94255555,Milk
1997-02-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7578571,Sugar
1997-03-01,BUTTER-HOME PRODUCED-250G,211301,0.8427976,Butter
1997-03-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3690588,Eggs
1997-03-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6300568,Flour
1997-03-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9083957,Milk
1997-03-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.75451285,Sugar
1997-04-01,BUTTER-HOME PRODUCED-250G,211301,0.8476331,Butter
1997-04-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3714535,Eggs
1997-04-01,FLOUR-SELF-RAISING-1.5KG,210201,0.62934524,Flour
1997-04-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8949451,Milk
1997-04-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7552941,Sugar
1997-05-01,BUTTER-HOME PRODUCED-250G,211301,0.8398844,Butter
1997-05-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3453293,Eggs
1997-05-01,FLOUR-SELF-RAISING-1.5KG,210201,0.625407,Flour
1997-05-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.89337015,Milk
1997-05-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7549206,Sugar
1997-06-01,BUTTER-HOME PRODUCED-250G,211301,0.8446108,Butter
1997-06-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3420118,Eggs
1997-06-01,FLOUR-SELF-RAISING-1.5KG,210201,0.62263477,Flour
1997-06-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9038503,Milk
1997-06-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7548936,Sugar
1997-07-01,BUTTER-HOME PRODUCED-250G,211301,0.8435465,Butter
1997-07-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3282942,Eggs
1997-07-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6272832,Flour
1997-07-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8982514,Milk
1997-07-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7518716,Sugar
1997-08-01,BUTTER-HOME PRODUCED-250G,211301,0.8470349,Butter
1997-08-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.311921,Eggs
1997-08-01,FLOUR-SELF-RAISING-1.5KG,210201,0.62178165,Flour
1997-08-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8962434,Milk
1997-08-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7546354,Sugar
1997-09-01,BUTTER-HOME PRODUCED-250G,211301,0.84053254,Butter
1997-09-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3290961,Eggs
1997-09-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6150289,Flour
1997-09-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8964706,Milk
1997-09-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7469792,Sugar
1997-10-01,BUTTER-HOME PRODUCED-250G,211301,0.8490697,Butter
1997-10-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3206897,Eggs
1997-10-01,FLOUR-SELF-RAISING-1.5KG,210201,0.61656976,Flour
1997-10-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.89492065,Milk
1997-10-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.74608463,Sugar
1997-11-01,BUTTER-HOME PRODUCED-250G,211301,0.840407,Butter
1997-11-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.2802285,Eggs
1997-11-01,FLOUR-SELF-RAISING-1.5KG,210201,0.61777145,Flour
1997-11-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8968254,Milk
1997-11-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.74530923,Sugar
1997-12-01,BUTTER-HOME PRODUCED-250G,211301,0.8404117,Butter
1997-12-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3615909,Eggs
1997-12-01,FLOUR-SELF-RAISING-1.5KG,210201,0.61913794,Flour
1997-12-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8980645,Milk
1997-12-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7213021,Sugar
1998-01-01,BUTTER-HOME PRODUCED-250G,211301,0.8421264,Butter
1998-01-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.4084024,Eggs
1998-01-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6217919,Flour
1998-01-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8985562,Milk
1998-01-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.714579,Sugar
1998-02-01,BUTTER-HOME PRODUCED-250G,211301,0.8525874,Butter
1998-02-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3084558,Eggs
1998-02-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6068085,Flour
1998-02-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8948052,Milk
1998-02-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7066013,Sugar
1998-03-01,BUTTER-HOME PRODUCED-250G,211301,0.8655862,Butter
1998-03-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3662759,Eggs
1998-03-01,FLOUR-SELF-RAISING-1.5KG,210201,0.61050004,Flour
1998-03-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.90019226,Milk
1998-03-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6954,Sugar
1998-04-01,BUTTER-HOME PRODUCED-250G,211301,0.8618543,Butter
1998-04-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.300136,Eggs
1998-04-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6189511,Flour
1998-04-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8955414,Milk
1998-04-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6926875,Sugar
1998-05-01,BUTTER-HOME PRODUCED-250G,211301,0.85406667,Butter
1998-05-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.2962162,Eggs
1998-05-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6217361,Flour
1998-05-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.90651894,Milk
1998-05-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.69,Sugar
1998-06-01,BUTTER-HOME PRODUCED-250G,211301,0.8636424,Butter
1998-06-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3200662,Eggs
1998-06-01,FLOUR-SELF-RAISING-1.5KG,210201,0.61914897,Flour
1998-06-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.90310127,Milk
1998-06-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6888125,Sugar
1998-07-01,BUTTER-HOME PRODUCED-250G,211301,0.8628986,Butter
1998-07-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.2775373,Eggs
1998-07-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6138461,Flour
1998-07-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.90573245,Milk
1998-07-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6854088,Sugar
1998-08-01,BUTTER-HOME PRODUCED-250G,211301,0.8775188,Butter
1998-08-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3521769,Eggs
1998-08-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6339007,Flour
1998-08-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.90522873,Milk
1998-08-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.682625,Sugar
1998-09-01,BUTTER-HOME PRODUCED-250G,211301,0.87576646,Butter
1998-09-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3515131,Eggs
1998-09-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6364493,Flour
1998-09-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.90464514,Milk
1998-09-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6863125,Sugar
1998-10-01,BUTTER-HOME PRODUCED-250G,211301,0.8804286,Butter
1998-10-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.2840909,Eggs
1998-10-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6090141,Flour
1998-10-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9075159,Milk
1998-10-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.68716985,Sugar
1998-11-01,BUTTER-HOME PRODUCED-250G,211301,0.8420714,Butter
1998-11-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3791034,Eggs
1998-11-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6202143,Flour
1998-11-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.91134614,Milk
1998-11-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.68277776,Sugar
1998-12-01,BUTTER-HOME PRODUCED-250G,211301,0.8361644,Butter
1998-12-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.4018841,Eggs
1998-12-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6199351,Flour
1998-12-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9159236,Milk
1998-12-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6467516,Sugar
1999-01-01,BUTTER-HOME PRODUCED-250G,211301,0.8754839,Butter
1999-01-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3334343,Eggs
1999-01-01,FLOUR-SELF-RAISING-1.5KG,210201,0.62,Flour
1999-01-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9159848,Milk
1999-01-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.64000005,Sugar
1999-02-01,BUTTER-HOME PRODUCED-250G,211301,0.87322146,Butter
1999-02-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3669853,Eggs
1999-02-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6019178,Flour
1999-02-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9241667,Milk
1999-02-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.64603776,Sugar
1999-03-01,BUTTER-HOME PRODUCED-250G,211301,0.8665986,Butter
1999-03-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3664234,Eggs
1999-03-01,FLOUR-SELF-RAISING-1.5KG,210201,0.62550336,Flour
1999-03-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9230769,Milk
1999-03-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.64402515,Sugar
1999-04-01,BUTTER-HOME PRODUCED-250G,211301,0.86006534,Butter
1999-04-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3615,Eggs
1999-04-01,FLOUR-SELF-RAISING-1.5KG,210201,0.62285715,Flour
1999-04-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9240384,Milk
1999-04-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.63584906,Sugar
1999-05-01,BUTTER-HOME PRODUCED-250G,211301,0.86040264,Butter
1999-05-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3470212,Eggs
1999-05-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6190196,Flour
1999-05-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9259235,Milk
1999-05-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6337888,Sugar
1999-06-01,BUTTER-HOME PRODUCED-250G,211301,0.85918915,Butter
1999-06-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3598592,Eggs
1999-06-01,FLOUR-SELF-RAISING-1.5KG,210201,0.63019353,Flour
1999-06-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9258228,Milk
1999-06-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.63364196,Sugar
1999-07-01,BUTTER-HOME PRODUCED-250G,211301,0.84357667,Butter
1999-07-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3835915,Eggs
1999-07-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6246053,Flour
1999-07-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.92541397,Milk
1999-07-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6219497,Sugar
1999-08-01,BUTTER-HOME PRODUCED-250G,211301,0.8354305,Butter
1999-08-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3947445,Eggs
1999-08-01,FLOUR-SELF-RAISING-1.5KG,210201,0.61795914,Flour
1999-08-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8989873,Milk
1999-08-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.60885346,Sugar
1999-09-01,BUTTER-HOME PRODUCED-250G,211301,0.84125,Butter
1999-09-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.401037,Eggs
1999-09-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6268919,Flour
1999-09-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8831169,Milk
1999-09-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.5878205,Sugar
1999-10-01,BUTTER-HOME PRODUCED-250G,211301,0.83758163,Butter
1999-10-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3742658,Eggs
1999-10-01,FLOUR-SELF-RAISING-1.5KG,210201,0.599932,Flour
1999-10-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8801282,Milk
1999-10-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.58968943,Sugar
1999-11-01,BUTTER-HOME PRODUCED-250G,211301,0.8317647,Butter
1999-11-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.301496,Eggs
1999-11-01,FLOUR-SELF-RAISING-1.5KG,210201,0.61236113,Flour
1999-11-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8776923,Milk
1999-11-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.5899367,Sugar
1999-12-01,BUTTER-HOME PRODUCED-250G,211301,0.8339456,Butter
1999-12-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3354918,Eggs
1999-12-01,FLOUR-SELF-RAISING-1.5KG,210201,0.5890196,Flour
1999-12-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8782581,Milk
1999-12-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.58509314,Sugar
2000-01-01,BUTTER-HOME PRODUCED-250G,211301,0.85387754,Butter
2000-01-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.3523141,Eggs
2000-01-01,FLOUR-SELF-RAISING-1.5KG,210201,0.616383,Flour
2000-01-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.88435894,Milk
2000-01-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.58968556,Sugar
2000-02-01,BUTTER-HOME PRODUCED-250G,211301,0.8451064,Butter
2000-02-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.450098,Eggs
2000-02-01,FLOUR-SELF-RAISING-1.5KG,210201,0.61523074,Flour
2000-02-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8899351,Milk
2000-02-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.57870126,Sugar
2000-03-01,BUTTER-HOME PRODUCED-250G,211301,0.8343919,Butter
2000-03-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.42125,Eggs
2000-03-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6508163,Flour
2000-03-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8869079,Milk
2000-03-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.5789032,Sugar
2000-04-01,BUTTER-HOME PRODUCED-250G,211301,0.8151748,Butter
2000-04-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.4401819,Eggs
2000-04-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6497222,Flour
2000-04-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8850993,Milk
2000-04-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.5687013,Sugar
2000-05-01,BUTTER-HOME PRODUCED-250G,211301,0.8170548,Butter
2000-05-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.4423966,Eggs
2000-05-01,FLOUR-SELF-RAISING-1.5KG,210201,0.64,Flour
2000-05-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.88542485,Milk
2000-05-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.56738853,Sugar
2000-06-01,BUTTER-HOME PRODUCED-250G,211301,0.8148227,Butter
2000-06-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.4274789,Eggs
2000-06-01,FLOUR-SELF-RAISING-1.5KG,210201,0.65862316,Flour
2000-06-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8813245,Milk
2000-06-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.5592949,Sugar
2000-07-01,BUTTER-HOME PRODUCED-250G,211301,0.81166667,Butter
2000-07-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.4031667,Eggs
2000-07-01,FLOUR-SELF-RAISING-1.5KG,210201,0.64697844,Flour
2000-07-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8839735,Milk
2000-07-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.5592258,Sugar
2000-08-01,BUTTER-HOME PRODUCED-250G,211301,0.81542486,Butter
2000-08-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5537143,Eggs
2000-08-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6427211,Flour
2000-08-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8736842,Milk
2000-08-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.5442038,Sugar
2000-09-01,BUTTER-HOME PRODUCED-250G,211301,0.8115033,Butter
2000-09-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5909774,Eggs
2000-09-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6506383,Flour
2000-09-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8759459,Milk
2000-09-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.55108976,Sugar
